31700000 Hervé
74200 Howard Ferguson
74100 Viktor Ullmann
73700 Antonio de Cabezón
73600 George Butterworth
73500 Cipriano de Rore
73500 Adolf Busch
73400 Joseph Jongen
73100 Russ Columbo
73100 Alonso Mudarra
72800 Stephen Paulus
72600 Franz Doppler
72600 Aulis Sallinen
72500 Johann Christoph Bach
72500 Henning Christiansen
72300 Robert Russell Bennett
72200 Roger Quilter
72200 Lera Auerbach
72100 George Strong
71900 Fred Raymond
71800 Per Nørgård
71700 Jesús Guridi
71500 William Albright
71500 Rudolf Tobias
71500 Christian Sinding
71400 Adam Silverman
71100 Richard Allison
70900 Zez Confrey
70900 Goffredo Petrassi
70800 Ralph Evans
70800 Kalevi Aho
70800 David Maslanka
70800 Carl Friedrich Abel
70700 Bill Hopkins
70600 John Lanchbery
70400 Zdeněk Fibich
70300 Théodore Dubois
70300 Ferenc Farkas
70200 Édouard Lalo
70200 Julian Cochran
70000 Georges Aperghis
69900 Margaret Sutherland
69900 Andrzej Panufnik
69800 Nicolas Gombert
69500 David Borden
69400 Vladimir Martynov
69300 Michel Corrette
69200 Milton Ager
69000 Friedrich Schröder
68800 Władysław Szpilman
68700 Anton Reicha
68600 John Mundy
68500 Steve Dobrogosz
68500 Matthew Locke
68400 S. P. Somtow
68400 Charles Wuorinen
68200 Sylvain Dupuis
68200 Karl Amadeus Hartmann
68000 Michael Vetter
68000 Jeroen Tel
67800 Pablo Sorozábal
67800 Gérard Grisey
67600 Ignaz Pleyel
67500 William Child
67400 York Bowen
67400 Paul Creston
67200 Remo Giazotto
67200 Giovanni Legrenzi
67200 Giovanni Battista Martini
67200 Antonio Bazzini
67100 Jacob Obrecht
67000 Alan Bush
66900 Judith Weir
66700 Richard Barth
66600 Gian Francesco Malipiero
66500 Johann Kaspar Mertz
66400 Anders Eliasson
66000 Nikolai Kapustin
66000 Gordon Getty
66000 Conradin Kreutzer
65900 Peter Bruun
65900 Jorma Panula
65800 Ernst Toch
65500 Joseph Bonnet
65300 Joseph Martin Kraus
65300 Edward German
65200 Nicolas Slonimsky
65200 John Garth
65200 Frederick May
65100 Othmar Schoeck
65100 Alex Wurman
65000 Alessandro Grandi
64900 Dmitri Smirnov
64800 Alonso Lobo
64700 Louis Ganne
64700 André Caplet
64600 Ervin Drake
64400 Ralph Rainger
64400 Lord Berners
64400 Derek Bourgeois
64300 Franz Abt
64200 Pēteris Vasks
64200 Dudley Buck
64100 Michael Jarrell
64000 Pierre-Jean de Béranger
63900 Ludwig Senfl
63700 Joachim Andersen
63700 Georg Friedrich Haas
63600 Mel Powell
63600 Kurt Atterberg
63400 Johann Mattheson
63300 Robert de Visée
63300 Henry Leslie
63200 Benjamin Carr
62900 Gara Garayev
62800 Jānis Ivanovs
62800 John Stafford Smith
62800 Charles Tournemire
62700 Rolf Liebermann
62500 Peter Skellern
62500 Carol Barnett
62400 Valentin Silvestrov
62400 Michael Berkeley
62400 Ján Levoslav Bella
62400 Hans-Martin Linde
62300 Joseph Canteloube
62300 Heinrich Schenker
62200 Giovanni Giorgi
62200 Giovanni Battista Viotti
62200 Georgy Sviridov
62100 Johann Ludwig Krebs
62000 George C. Baker
62000 Franz Berwald
61800 William Leighton
61800 Paul Dresher
61700 Michel van der Aa
61600 Tielman Susato
61600 Mihail Jora
61600 Henri Pousseur
61500 Joan Tower
61400 Pietro Locatelli
61400 Guillaume Lekeu
61300 Jack Stamp
61100 Bernart de Ventadorn
61100 Albert Dietrich
60700 Jacques de Saint-Luc
60600 José Serebrier
60500 Gunnar Johansen
60500 Biagio Marini
60400 August Wilhelm Ambros
60200 Paul Constantinescu
60200 Norman Dello Joio
60200 Albert Becker
60100 Ton de Leeuw
60100 Bo Holten
59500 Werner Egk
59400 Jay Greenberg
59400 Healey Willan
59300 Wilhelm Petersen
59300 Salvador Contreras
59300 Cécile Chaminade
59200 Maria de Alvear
59100 Walter Frye
59000 Ulvi Cemal Erkin
58900 Nicolas Bernier
58800 Paolo Longo
58600 Tigran Mansurian
58500 Boris Blacher
58400 Tim Benjamin
58400 Patrick Hawes
58300 Georges Boulanger
58300 Filipe de Magalhães
58200 Sylvius Leopold Weiss
58200 Kyle Gann
58200 Cor de Groot
58100 Philippe Hersant
58100 Eduard Nápravník
58000 Louis-Claude Daquin
57900 Tommaso Traetta
57900 Giles Farnaby
57900 Claude Joseph Rouget de Lisle
57800 Rued Langgaard
57800 Michael Gandolfi
57600 Libby Larsen
57600 Karlheinz Essl
57400 Iain Hamilton
57400 Anthony Holborne
57300 Claude Champagne
57200 Lowell Liebermann
57100 Jean-Joseph Mouret
57000 Wilhelm Peterson-Berger
57000 Maurice Ohana
56900 Bebe Barron
56900 Arthur Foote
56800 Giuseppe Valentini
56700 Victoria Bond
56700 Richard Addinsell
56700 Johann Stamitz
56700 Joan Brudieu
56700 François Bayle
56700 Franz Anton Hoffmeister
56600 Oskar Merikanto
56600 Ferde Grofé
56500 Peer Raben
56500 Henry Fillmore
56300 William Kraft
56300 Derek Bermel
56300 Christopher Tye
56100 Willem van Otterloo
56100 Manuel Rosenthal
55900 Temistocle Solera
55900 Allan Pettersson
55800 Johann Christoph Friedrich Bach
55800 Hajime Mizoguchi
55600 Fartein Valen
55600 Carl Friedrich Zelter
55600 Bernhard Klein
55400 Marko Tomasović
55400 Malcolm Williamson
55400 Carlisle Floyd
55200 Karel Husa
55200 Charles Avison
55100 Nigel Hess
55100 Mikael Tariverdiev
55100 Gerald Barry
55100 Elena Kats-Chernin
54900 Vinko Globokar
54800 Vítězslav Novák
54800 Polly Young
54700 Carl Heinrich Graun
54400 Stefan Wolpe
54400 Reinhold Glière
54400 Claude Vivier
54300 Walter Scharf
54300 Francesco Maria Veracini
54300 Cristóbal Halffter
54200 César Cui
54100 Sylvano Bussotti
53900 Michel Richard Delalande
53900 Isaac Nathan
53900 François-Joseph Gossec
53800 Dario Castello
53800 Blanche of Castile
53800 Alexander Arutiunian
53700 Mark Abel
53700 Jean Rivier
53500 Kevin Puts
53500 Dmitry Malikov
53400 Paul Taffanel
53400 Nicola Sala
53300 Joseph E. Howard
53200 Granville Bantock
53200 Carl Vine
53200 Antonio Rosetti
53100 Nicolaus Bruhns
53100 Geoffrey Burgon
53000 Franz Krommer
53000 Charles H. Gabriel
52900 Thomas Ravenscroft
52800 Robert Scott Thompson
52800 Johann Georg Albrechtsberger
52700 Leo Ornstein
52700 Alex Shapiro
52700 Albert Coates
52600 Nicolas de Grigny
52500 Pierre Gaultier
52500 Hans Abrahamsen
52500 Giovanni Bononcini
52500 Fromental Halévy
52400 Johann Friedrich Reichardt
52200 Takashi Yoshimatsu
52200 Artur Kapp
52200 Antoine Brumel
52100 Hans Rott
52000 Johann Adolph Hasse
51900 Havergal Brian
51900 Daniel Purcell
51800 Samuel Sebastian Wesley
51800 Jean-Baptiste Arban
51800 Flor Peeters
51800 Claude Gervaise
51600 Andreas Hammerschmidt
51500 Michael Finnissy
51400 Philip Hayes
51400 Aaron Jay Kernis
51200 Salvatore Pappalardo
51200 Mario Lavista
51200 Carl Ditters von Dittersdorf
51100 Tobias Hume
51100 Bernardo Pasquini
51000 Geirr Tveitt
50900 Johann Heinrich Schmelzer
50900 Jean-Baptiste Morin
50800 Paul Gilson
50700 Luis Enríquez Bacalov
50700 Angelo Francesco Lavagnino
50600 Mauricio Sotelo
50600 Duarte Lobo
50500 Henri Sauguet
50400 Conrado del Campo
50100 Robert Planquette
50100 Antonio Cesti
50100 Albert E. Brumley
50000 John Banister
49900 Gerhard Bronner
49800 John Palm
49700 Ferdinand Hérold
49600 Vagn Holmboe
49600 Hamilton Harty
49600 Agustín Bardi
49500 Emilio de' Cavalieri
49300 Claudio Merulo
49200 Johann David Heinichen
49100 Jan Bach
49100 Gareth Farr
49100 François-Joseph Fétis
49000 Dave Flynn
49000 C. P. First
49000 Benjamin Frankel
48800 Ferdinand Hiller
48700 Egon Wellesz
48600 Anna Bon
48500 Philippe Manoury
48500 Johann Crüger
48500 Claude Goudimel
48400 Jacobus Gallus
48400 Daniel Auber
48300 George Onslow
48200 Heinrich Marschner
48200 Eino Tamberg
48100 Marco Enrico Bossi
48100 Louise Farrenc
48100 Jean Maillard
48100 Art Phillips
48000 Rodolphe Kreutzer
47900 Alexander Serov
47700 Giuseppe Sarti
47700 Ferenc Erkel
47600 Dominick Argento
47500 Antoine Forqueray
47300 Henry Lawes
47300 Francesca Caccini
47300 Aniceto Ortega
47100 Roberto Gerhard
47100 Ernest Reyer
47000 Jón Leifs
47000 Grigoras Dinicu
47000 Frank McNamara
46900 Ralf Gothóni
46800 David Del Tredici
46700 Ronald Binge
46700 Leon Jessel
46700 Hans Vogt
46600 Oskar Nedbal
46600 Eugène Bozza
46500 Pancho Vladigerov
46400 Maurice Jaubert
46400 José Maurício Nunes Garcia
46400 Irving Fine
46400 Georg Christoph Biller
46300 Niels Gade
46300 Francesco Manfredini
46200 Ruth Crawford Seeger
46200 Maurice Emmanuel
46200 Marius Constant
46200 Johan Helmich Roman
46000 Sigismondo d'India
46000 Luis de Narváez
45800 Juan de Anchieta
45800 Charles Camilleri
45800 André Werner
45700 Heinrich Wilhelm Ernst
45700 Arno Babajanian
45600 Vincent Lübeck
45600 Kenneth Leighton
45500 Peter Sprague
45500 Paul Lansky
45500 Marion Bauer
45500 Arthur Butterworth
45400 Johann Gottfried Walther
45400 Gilbert Amy
45300 Steven Mackey
45300 Miguel Bernal Jiménez
45200 Toivo Kuula
45200 John Joubert
45100 Max Deutsch
45100 Jan Ladislav Dussek
45100 Burkhard Dallwitz
44900 Giovanni Sgambati
44900 Alexander Agricola
44900 Alessandro Rolla
44800 Philippe le Chancelier
44800 Henrique Oswald
44800 Giuseppe Giordani
44700 Ernst Arnold
44600 Mieczysław Karłowicz
44600 Joly Braga Santos
44500 Robert Aldridge
44500 Peter Boyer
44500 Guido Alberto Fano
44400 Douglas Lilburn
44300 Paul Bonneau
44200 Alessandro Piccinini
44100 Barrington Pheloung
44000 Peter Ablinger
44000 George Rochberg
44000 George Perle
43900 Niccolò Antonio Zingarelli
43800 Donald Swann
43700 Johann Jakob Froberger
43600 Elliot Del Borgo
43500 Tage Nielsen
43500 Melchior Franck
43300 Matthew Savage
43300 Louis Glass
43300 Edmond Audran
43200 Milton Barnes
43200 Jeremy Beck
43100 Victor Hely-Hutchinson
43100 Thea Musgrave
43100 Felice Anerio
42900 Leon Kirchner
42800 Hans Otte
42700 Walter Kollo
42700 Julius Benedict
42700 Johann Abraham Peter Schulz
42700 Jacques Arcadelt
42600 Julius Röntgen
42600 Felix Mottl
42600 Daniel Pinkham
42500 Leevi Madetoja
42500 Ernani Aguiar
42400 Udo Zimmermann
42300 Claudin de Sermisy
42100 René Leibowitz
42100 Niki Reiser
42000 Ruud Bos
42000 Leo Smit
41900 David Kellner
41800 Ernesto Halffter
41700 Sten Broman
41700 Riccardo Drigo
41700 Frank Ricotti
41700 Curtis Roads
41600 Ronald Corp
41600 Atso Almila
41600 André Ernest Modeste Grétry
41500 Rudolf Mauersberger
41400 Steven Stucky
41400 Salvatore Di Vittorio
41400 John J. Becker
41300 Johann Ernst Altenburg
41200 Hans Christian Lumbye
41200 Guus Janssen
40800 Xaver Scharwenka
40800 Theo Loevendie
40700 Peter Lieberson
40700 Otto Olsson
40500 William Mundy
40500 Robin Holloway
40500 Albéric Magnard
40400 Michael Torke
40400 John Redford
40400 Don Gillis
40400 Dieter Schnebel
40400 Alfred Bruneau
40300 Oskar Lindberg
40200 Eric Moe
40100 Johannes Ciconia
40100 Abraham van den Kerckhoven
40000 William Gilchrist
40000 Pierre Max Dubois
40000 Claude Baker
39900 Angelo Berardi
39900 Anders Koppel
39700 Pablo Bruna
39700 Léon Boëllmann
39700 Johann Rosenmüller
39600 Maurice Abrahams
39600 Marco Ambrosini
39600 Joseph Schwantner
39600 Filippo Marchetti
39600 Davorin Jenko
39500 Giovanni Porta
39500 Gioseffo Zarlino
39500 Gaspar Cassadó
39500 Alberto Franchetti
39400 Roman Vlad
39400 Pierre Attaingnant
39400 Jean Absil
39400 Giuseppe Sammartini
39400 Eduard Erdmann
39300 Nico Dostal
39300 Heinrich Scheidemann
39300 Francisco Asenjo Barbieri
39200 Roger Boutry
39200 Nils Lindberg
39100 Simon Le Duc
39100 Kevin Volans
39100 Fredrik Pacius
39100 François Devienne
39000 Peter Matz
39000 Hendrik Andriessen
38900 Luigi Gatti
38900 Jakov Gotovac
38900 Albert Huybrechts
38800 Jean-Michel Damase
38800 Edmund Rubbra
38700 Tōru Takemitsu
38700 Tomas Svoboda
38700 Juan Bautista Plaza
38700 Henk Badings
38700 Heinrich von Herzogenberg
38700 Cesare Pugni
38700 Antonio Sacchini
38600 Sigismond Thalberg
38600 Sally Beamish
38600 Rikard Nordraak
38600 Luigi Legnani
38600 Luigi Arditi
38600 Jacob ter Veldhuis
38600 Constantin Brăiloiu
38600 Alexander Tcherepnin
38400 Juan Cabanilles
38400 Dora Pejačević
38400 David Behrman
38300 Alan Rawsthorne
38200 Johann Krieger
38100 Maestro Piero
38000 Sholom Secunda
38000 Nicolas de La Grotte
38000 Francesco Gasparini
37900 Isidora Žebeljan
37900 Franz Benda
37800 Zakaria Paliashvili
37800 Angelo Gilardino
37800 Alec Templeton
37700 Bettina Brentano
37600 Paul Burkhard
37600 Oscar Borg
37600 Gabriela Lena Frank
37400 Sergei Taneyev
37400 Liza Lim
37400 Joseph Schuster
37300 Robert Volkmann
37300 Jaroslav Krček
37200 Michaël Lévinas
37200 Franz Xaver Richter
37200 Emil Tabakov
37200 Charles-Hubert Gervais
37100 David Conte
37000 Giovanni Bassano
36800 Richard Blackford
36600 Malcolm Archer
36600 Johann Adam Hiller
36600 Jean-Baptiste Moreau
36600 Jean Cras
36600 César Thomson
36500 Richard Hageman
36500 Josef Mysliveček
36500 Josef Bohuslav Foerster
36500 John Psathas
36400 Sven-David Sandström
36400 Riccardo Broschi
36400 Michel Blavet
36400 Johann Philipp Kirnberger
36400 George Jeffreys
36400 Galina Ustvolskaya
36300 Johann Friedrich Peter
36300 Alan Bullard
36200 Carl Millöcker
36100 Tobias Picker
36100 Robert Muczynski
36100 Matthias Weckmann
36100 Charles Hubert Hastings Parry
36000 Francesco Provenzale
35900 Richard Franck
35900 Lee Hoiby
35900 Domenico Dragonetti
35800 Johann Simon Mayr
35700 Eduard Künneke
35600 Hans Krása
35500 Zdeněk Lukáš
35500 Andrea Zani
35400 Otto Luening
35300 Paul Le Flem
35300 Howard Skempton
35200 Richard St. Clair
35200 Petar Stojanović
35200 Monsieur de Sainte-Colombe
35200 Maceo Merriweather
35200 Erik Bach
35000 Humphrey Searle
35000 Alexander Goehr
34900 Stefano Bernardi
34900 Julián Orbón
34800 Étienne Méhul
34700 Johann Michael Bach
34700 Francisco António de Almeida
34600 Tommaso Giordani
34600 Georg Neumark
34600 Franco Evangelisti
34600 Antonio Bertali
34500 Richard Danielpour
34500 Georg Christoph Wagenseil
34400 Walter Braunfels
34400 Toshiro Mayuzumi
34400 Pycard
34400 Francisco Valls
34300 John Foulds
34300 Jan Koetsier
34300 Fred Lerdahl
34300 Ernő Dohnányi
34200 Leo Sowerby
34200 Henry Brant
34200 Chris Opperman
34100 Pierre Rode
33900 Jean-Baptiste Lemoyne
33800 Henry Eccles
33800 Alfonso X of Castile
33700 Francesco Corbetta
33600 Pietro Nardini
33500 Andrea da Firenze
33400 Leonardo Balada
33400 José de Nebra
33400 Grażyna Bacewicz
33400 Errico Petrella
33300 Will Marion Cook
33300 Giovanni Battista Fontana
33300 Domenico Gabrielli
33300 Anton Zimmermann
33100 Peter Schat
33100 Mieczysław Weinberg
32900 John Wilbye
32900 Hilding Rosenberg
32900 Giulio Regondi
32900 Gautier de Coincy
32900 Donald Francis Tovey
32800 William Henry Holmes
32700 John Woolrich
32700 Henri Rabaud
32700 Georgi Minchev
32700 Avner Dorman
32600 Giorgio Battistelli
32600 Benedetto Ferrari
32500 Nicola Vaccai
32500 Marcel Landowski
32500 Jacob Druckman
32500 Gottfried August Homilius
32500 Edward T. Cone
32500 Christopher Gibbons
32500 Albert Dupuis
32400 Willem Pijper
32400 Louis de La Coste
32400 Geoffrey Bush
32400 Ernesto Köhler
32300 Tarik O'Regan
32300 Leo Weiner
32300 James Whitbourn
32300 Erkki Melartin
32200 Raffaele Calace
32200 Minoru Miki
32200 Johann Melchior Molter
32200 Georg Druschetzky
32200 Aldo Clementi
32100 Tadeusz Baird
32100 Marco Uccellini
32000 Wilhelm Kienzl
32000 Giaches de Wert
32000 Ernst Mahle
31900 Jan Swafford
31900 Gordon Mumma
31800 John Knowles Paine
31700 Xavier Leroux
31700 Rudolf Escher
31700 Michael William Balfe
31700 Kenneth J. Alford
31700 Benet Casablancas
31700 Antoine Busnois
31600 Pavel Chesnokov
31600 Louis Durey
31500 Thomas Larcher
31500 Johann Gottlieb Graun
31400 William Sterndale Bennett
31400 David N. Johnson
31200 Nicola Matteis
31200 Emil von Sauer
31200 Claude Balbastre
31100 João de Sousa Carvalho
31100 Johann Nikolaus Forkel
31100 Charles Dancla
31000 Max von Schillings
31000 Joseph Barnby
30900 Andreas Makris
30800 Pierre Certon
30800 Josef Matthias Hauer
30700 Valentin Rathgeber
30700 Paul Manz
30700 Hans Gál
30700 Charles Amirkhanian
30600 Reginald De Koven
30600 Louis-Nicolas Clérambault
30600 Henri Marteau
30600 Giovanni Felice Sances
30600 Gaston Litaize
30600 Eugen Suchoň
30600 Charles Mouton
30500 Necil Kazım Akses
30300 Mykola Leontovych
30300 Martin Fondse
30200 Joan Albert Amargós
30200 George Whitefield Chadwick
30200 Andrea Falconieri
30100 Robert Saxton
30000 Stanislav Binički
30000 Paul Schoenfield
30000 Francesco Morlacchi
30000 Daniel Catán
29900 Mark Adamo
29900 Hieronymus Praetorius
29900 Hermann Goetz
29900 Dudley Simpson
29800 Juan María Solare
29800 Jan Zach
29700 Paul Ben-Haim
29700 John Alden Carpenter
29600 Nicholas Maw
29600 Frederic Austin
29600 Alun Hoddinott
29500 Pierre Beauchamp
29500 Andrea Antico
29400 Jarosław Kukulski
29400 Christian Gottlob Neefe
29400 Betsy Jolas
29300 Philip Wilby
29300 Paul Moravec
29300 Franz Tunder
29200 Tristram Cary
29200 Kees van Baaren
29200 Johann Ludwig Bach
29100 Walter Leigh
29100 Pozzi Escot
29100 Lejaren Hiller
29100 Alois Hába
29000 Stephen Hartke
29000 Johannes Schenck
29000 Huang Ruo
28900 Richard Heuberger
28900 Nicolas Bacri
28900 Dick Raaijmakers
28900 Carl Ruggles
28800 Maurizio Cazzati
28800 Ludwig Thuille
28700 Selim Palmgren
28700 Marcial del Adalid
28700 Louis Varney
28700 José Bragato
28700 François-André Danican Philidor
28700 Christian Cannabich
28700 Azio Corghi
28600 Xian Xinghai
28600 Paul Chihara
28600 Earl Kim
28500 Ernst Hess
28400 Tikhon Khrennikov
28300 Paul Juon
28300 Kirke Mechem
28300 Joseph Beer
28300 Johann Caspar Ferdinand Fischer
28300 Jan Kalivoda
28300 Farid Zoland
28200 Tomohito Nishiura
28200 Laura Karpman
28200 Julius Reubke
28100 Johann Baptist Cramer
27900 Jeanne Demessieux
27900 Bruce Adolphe
27800 Hans Stadlmair
27700 Nicolas Vallet
27700 Loyset Compère
27700 Greg Sandow
27700 Franco Mannino
27700 Enno Poppe
27600 Simon Emmerson
27500 Ture Rangström
27500 Philippe Verdelot
27400 Ronnie Hazlehurst
27400 Larry Sitsky
27400 Kosaku Yamada
27400 Johann Adam Birkenstock
27400 Jean-Féry Rebel
27400 Felix Draeseke
27300 John Antes
27300 Jacques Gaultier
27200 Nikolai Tcherepnin
27200 Graham Fitkin
27100 Wayne Barlow
27100 Mario Davidovsky
27100 Marie Bigot
27100 Luzzasco Luzzaschi
27100 Lex van Delden
27100 Giovanni Benedetto Platti
27100 Friedrich Kiel
27100 Detlev Glanert
27100 Colin Mawby
27100 Bernhard Romberg
27000 Uuno Klami
27000 Pasquale Anfossi
27000 Gérard Masson
27000 Ellen Taaffe Zwilich
27000 Carlo Coccia
26900 Ramon Sender
26800 Robert Woodcock
26800 Otar Taktakishvili
26800 Bernard Stevens
26600 Franz Xaver Süssmayr
26600 Edwin Astley
26500 Martin Smolka
26500 José Bernardo Alcedo
26500 Adrian Le Roy
26400 Richard Shephard
26400 Carlo Soliva
26300 Wolfgang Fortner
26300 Tomaž Pengov
26300 Pietro Raimondi
26300 Leopold Hofmann
26300 Giovanni D'Anzi
26300 Dan Welcher
26300 Bertold Hummel
26200 Adam von Fulda
26100 Jean Hubeau
26100 Ingolf Dahl
26000 Salamone Rossi
26000 Roberto Carnevale
26000 Joonas Kokkonen
26000 Johann Gottlieb Naumann
26000 Georg Joseph Vogler
26000 Edwin Franko Goldman
26000 Ana-Maria Avram
25900 Napoléon Coste
25900 Michelangelo Rossi
25900 Mansour Rahbani
25900 Guillaume Costeley
25900 Francisco Correa de Arauxo
25900 Alexander Goldenweiser
25900 Adam von Fulda
25800 Peeter Süda
25800 Italo Montemezzi
25800 Gaetano Braga
25800 Edwin Carr
25800 Donald Grantham
25800 Bernard Rands
25700 Seymour Barab
25700 Roger Briggs
25700 Jacques Duphly
25700 Ernest Guiraud
25600 Vladimír Hirsch
25600 Johann Wilhelm Hertel
25600 Evangelos Odysseas Papathanassiou
25600 Alfred Reynolds
25500 Wilhelm Cramer
25500 Theodor Kirchner
25500 Péter Eötvös
25500 Kurt Schwertsik
25500 Henry Barraud
25500 Franz Grill
25500 Charles-Louis Hanon
25500 Benjamin Yeo
25500 August Söderman
25500 Alfred Uhl
25400 Julius Klengel
25400 Johannes Schultz
25400 Johann Georg Pisendel
25300 Gottfried Heinrich Stölzel
25300 Gaetano Pugnani
25300 Eustache Du Caurroy
25300 Chaya Czernowin
25200 Carl Tausig
25200 Alfred Prinz
25100 Johann Philipp Krieger
25100 Gloria Coates
25100 Giovanni Ferretti
25100 Friedrich Witt
25000 William Lloyd Webber
25000 Rudi Stephan
25000 Lorenzo Ferrero
25000 Joseph Achron
24900 Lovro von Matačić
24900 Alan Shulman
24800 Wenzel Müller
24800 Felix Blumenfeld
24800 Esther Allan
24700 Stefano Donaudy
24700 Moritz Hauptmann
24700 Mikhail Ippolitov-Ivanov
24700 Maryanne Amacher
24700 Louis Lacombe
24700 Jiří Hudec
24600 Stevan Stojanović Mokranjac
24600 Manuel Fernández Caballero
24600 Gaetano Greco
24500 Johann Christoph Pepusch
24500 Hernando Franco
24500 Doris Akers
24400 Giacomo Antonio Perti
24400 Frederik Magle
24300 Tor Aulin
24300 Nikolai Myaskovsky
24300 Andrea Luchesi
24200 Linda Bouchard
24200 Julius Rietz
24200 Eugène Gigout
24200 Charles Griffes
24200 Bartolomeo Tromboncino
24100 Roxanna Panufnik
24100 Richard Davy
24100 Pierre Vachon
24100 Melinda Wagner
24100 Martin Bresnick
24100 Ernst Pepping
24000 Sidney Homer
24000 Joseph Funk
24000 Berthold Goldschmidt
24000 Anton Eberl
23900 Siegfried Matthus
23900 Roger Rossi
23800 Robert Helps
23800 Johan Wagenaar
23800 Heinrich Bach
23700 Vincenzo Valente
23700 Sebastián Durón
23700 Paul Hofhaimer
23700 Oscar Bianchi
23700 Charles Wakefield Cadman
23700 Cesar Bresgen
23700 Andreas Romberg
23700 Alice Mary Smith
23600 Nikolay Sokolov
23500 Thomas Crecquillon
23500 Nikolai Rubinstein
23500 Alfred Burt
23400 Sébastien de Brossard
23400 Stephen Chatman
23400 Leopold Kozeluch
23400 Ercole Bernabei
23300 Kazimierz Serocki
23300 Juhan Aavik
23300 Joseph-Hector Fiocco
23300 Costanzo Festa
23200 Johannes Tinctoris
23200 Andrew Imbrie
23200 Alexander Knaifel
23100 Vittorio Giannini
23100 Theodor Leschetizky
23100 Isabella Leonarda
23100 Arthur Wills
23000 Nicholas Lanier
23000 Johann Nepomuk David
23000 Harry Somers
23000 Frigyes Hidas
23000 Antoine Dauvergne
23000 Alice Barnett
22900 Yasushi Akutagawa
22900 Stephen Dodgson
22900 Sethus Calvisius
22900 Nicholas Lens
22900 John Christopher Smith
22900 Gottfried Finger
22900 Giovanni Battista Bassani
22900 Adam Krieger
22800 Salvador Bacarisse
22800 Leslie Bassett
22800 K. Lee Scott
22800 Giovanni Paolo Cima
22800 Armstrong Gibbs
22700 Yehudi Wyner
22700 Robert Starer
22700 Raoul Pugno
22700 Peter Mennin
22700 Frédéric Bérat
22700 August de Boeck
22600 Marco da Gagliano
22600 Jurriaan Andriessen
22600 Julián Arcas
22600 Franz Xaver Mozart
22600 Daron Hagen
22600 Carlo Grossi
22500 Shulamit Ran
22500 Percy Whitlock
22400 Vincent Novello
22400 Giovanni Giacomo Gastoldi
22400 Evaristo Felice Dall'Abaco
22300 William Vincent Wallace
22300 Willem de Fesch
22300 Roberto Caamaño
22300 Martin Lohse
22300 Gustav Düben
22300 Eugen Kapp
22300 Brian Easdale
22200 Jukka Linkola
22200 Henry Kimball Hadley
22200 Attilio Ariosti
22100 Miguel de Fuenllana
22100 Alice Shields
22000 Steve Martland
22000 Richard Storrs Willis
22000 Daniel Gregory Mason
22000 Boris Tchaikovsky
21900 Manuel Rodrigues Coelho
21900 Kenji Bunch
21900 Jean Richafort
21900 Jaakko Mäntyjärvi
21900 Guillaume Bouzignac
21900 Cesare Negri
21800 Theodor Berger
21800 Robert Beaser
21800 Erland von Koch
21800 Alfred Desenclos
21800 Alexander Mosolov
21700 William Shield
21700 Marco Tutino
21700 Giovanni Maria Trabaci
21700 Giorgio Federico Ghedini
21700 Anton Stamitz
21700 Alfred Holmes
21600 Marc-André Dalbavie
21600 Leopold I, Holy Roman Emperor
21600 Joseph Holbrooke
21600 Carlo Pallavicino
21600 Adalbert Gyrowetz
21500 Joseph Weigl
21500 Jorge Peña Hen
21400 Johann Schop
21400 Jacopo Melani
21400 Francisco de Peñalosa
21400 Donald Erb
21400 Dominic Muldowney
21300 Ramiro Cortés
21300 Karin Rehnqvist
21300 Jesús Arámbarri
21300 Grzegorz Gerwazy Gorczycki
21300 Giulio Briccialdi
21300 Elena Firsova
21200 Arthur Somervell
21200 André Boucourechliev
21100 Quincy Porter
21100 Karol Lipiński
21100 Jack Beeson
21100 Jack Beaver
21100 Donald Martino
21100 Daniel Dorff
21000 Richard Kearns
21000 Nils Henrik Asheim
21000 Leo Arnaud
21000 Lawrence Dillon
21000 Johann Schobert
21000 Friedrich Kalkbrenner
21000 Fabritio Caroso
20900 Noah Creshevsky
20900 Kerry Andrew
20900 Arthur Shepherd
20800 Thomas Appleby
20800 Giovanni da Cascia
20800 Arturo Rodas
20800 André Bloch
20700 Tristan Keuris
20700 Philippe Rogier
20700 Jean Barraqué
20600 Merlijn Twaalfhoven
20600 Kaikhosru Shapurji Sorabji
20600 Juan Gutiérrez de Padilla
20600 Giovanni Battista Vitali
20500 Thomas Oboe Lee
20500 Juan Gutiérrez de Padilla
20500 Jean Courtois
20500 Ingvar Lidholm
20500 Christopher Steel
20500 Anatoly Lyadov
20400 John Fernström
20400 Johann Friedrich Franz Burgmüller
20400 Henry Rowley Bishop
20400 Francesco Foggia
20400 Dennis Báthory-Kitsz
20300 Benjamin Lees
20200 Peter Wishart
20200 Lejla Agolli
20200 Jacques-Martin Hotteterre
20200 Hans Kotter
20200 Georg Katzer
20200 František Tůma
20200 Ezra Laderman
20200 Erling Wold
20200 Elizabeth Maconchy
20200 Edward Bairstow
20100 Wallingford Riegger
20100 Einar Englund
20100 Bernardo Storace
20000 Pierre Baillot
20000 Peter McGarr
20000 Liza Lehmann
20000 Jukka Tiensuu
20000 Judith Bingham
20000 John W. Duarte
20000 Antonio Smareglia
19900 Oscar Lorenzo Fernândez
19900 Gaetano Brunetti
19900 Francesco Antonio Bonporti
19900 Alexis de Castillon
